Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_(days/week),Experience_Level,BMI,BMI_fixed,Intensity,HRR,BPM_Efficiency,Hydration_Ratio,Calories_per_hour,Cardio_Stress,Hydration_Efficiency,cluster,recommendation
0.3170731707317073,Male,64.8,1.71,174.0,164.0,57.0,0.76,0.3761031907671419,HIIT,26.2,2.7,4.0,,23.64,0.2803436200391913,0.11812201043694445,0.49206349206349187,0.8680936532716181,0.37206095618477053,522.5609756097562,61139.63414634147,0.025406504065040653,-1,General fitness improvement recommended.
0.7317073170731709,Male,51.6,1.8,181.0,161.0,68.0,0.21333333333333332,0.8038017651052274,Cardio,22.5,1.9,4.0,2.0,13.29,0.13661222891642355,0.5537323962530213,0.4285714285714284,0.7325129206438419,0.31221163824584275,1813.4146341463415,204915.8536585366,0.04490451881262998,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.07317073170731708,Male,69.4,1.85,177.0,153.0,74.0,0.7,0.39103869653767814,Strength,10.0,2.4,3.0,2.0,17.58,0.2369321568802965,0.13315102342801155,0.26984126984126977,0.6683456545939235,0.28454642038588884,567.0967741935484,58410.967741935485,0.02231105326763967,-1,General fitness improvement recommended.
0.48780487804878053,Female,77.4,1.54,169.0,149.0,50.0,1.0,0.3828920570264766,Strength,29.0,3.6,5.0,2.0,13.58,0.5218393021141599,0.08806756879674785,0.5238095238095237,0.7124517953398843,0.4319102741236982,433.5,51586.5,0.023255813953488372,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.9756097560975612,Female,76.3,1.56,190.0,145.0,72.0,1.0,0.41412084181941616,Strength,,3.3,3.0,3.0,16.67,0.49225114622409144,0.09582912937916752,0.5079365079365079,0.40946501239115474,0.3916237607640215,456.5,53867.0,0.021625163826998688,-1,General fitness improvement recommended.
0.5853658536585367,Female,82.3,1.94,198.0,132.0,57.0,0.6399999999999999,0.5071283095723014,Yoga,10.0,3.2,3.0,2.0,20.23,0.2735819959492321,0.18447225323157262,0.873015873015873,0.16274909933741455,0.3376639605771,719.1780821917808,101404.1095890411,0.026631601724396214,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.5365853658536586,Female,95.5,1.84,196.0,144.0,68.0,0.96,0.8587915818058383,Yoga,26.7,3.7,3.0,1.0,17.55,0.41974789265888685,0.21452951767673253,0.6666666666666665,0.336686106685135,0.3359508232042363,808.2474226804123,103455.67010309278,0.019970853349166085,-1,General fitness improvement recommended.
0.024390243902439046,Male,60.7,1.7,183.0,128.0,74.0,0.4799999999999999,0.3489477257298031,Strength,20.9,2.8,4.0,1.0,35.87,0.25366621917742493,0.16776601678721742,0.3650793650793649,0.24658103402631593,0.4271775438748209,669.672131147541,72994.26229508196,0.03781024657682232,3,"Beginner-friendly workouts focusing on light cardio, mobility, and building consistency."
0.39024390243902446,Male,40.0,1.88,188.0,131.0,54.0,0.5266666666666666,0.36456211812627287,Cardio,11.9,1.9,3.0,3.0,18.81,0.030369009806369973,0.1615198703853796,0.7619047619047619,0.2398179967420162,0.4441195349832394,651.1627906976744,87255.81395348837,0.036821705426356585,2,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.4634146341463415,Female,63.1,1.84,185.0,158.0,56.0,0.5333333333333334,0.6415478615071284,HIIT,31.9,3.5,3.0,1.0,26.39,0.19912898859445344,0.2657398143030066,0.6825396825396823,0.6418750395774051,0.5425414063645306,960.0,123840.0,0.042667316835304156,-1,General fitness improvement recommended.
0.8048780487804879,Female,55.7,1.5,188.0,143.0,58.0,0.4599999999999999,0.6782077393075356,HIIT,27.7,2.0,3.0,1.0,28.28,0.3401644500018946,0.310999042251643,0.6984126984126982,0.4030227206576431,0.3009079609618658,1094.1176470588236,142235.29411764708,0.03017364935202088,9,High-intensity interval training with strength conditioning and proper recovery.
0.8292682926829269,Male,53.1,1.55,184.0,167.0,50.0,0.9666666666666666,0.6123557365919892,Strength,14.6,3.5,5.0,1.0,12.32,0.27899067379062276,0.15031147743625267,0.7619047619047619,0.7788075106880088,0.6715780512712234,617.948717948718,82805.12820512822,0.033801728716982955,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.8292682926829269,Female,65.8,1.82,168.0,167.0,71.0,0.4333333333333333,0.3041412084181942,Strength,17.1,1.5,3.0,1.0,32.86,0.22741519024342716,0.16215452562269886,0.17460317460317443,0.9998209471983186,0.13895786801777357,653.0434782608696,63345.21739130435,0.01982291529007533,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.4146341463414634,Female,40.4,1.71,176.0,130.0,70.0,0.98,0.5478615071283095,HIIT,17.0,3.6,4.0,3.0,29.32,0.08797644635724672,0.13192098563414234,0.3174603174603172,0.346766546883696,0.9581102179827855,563.4517766497462,59725.8883248731,0.04523294969090818,-1,General fitness improvement recommended.
0.6585365853658538,Male,40.0,1.75,194.0,120.0,50.0,0.78,0.6741344195519348,Yoga,28.8,1.9,3.0,3.0,26.88,0.07057136825401983,0.20366349535170955,0.9206349206349205,0.039737978677068186,0.4441195349832394,776.0479041916168,111750.89820359282,0.028443113772455092,-1,General fitness improvement recommended.
0.3170731707317073,Male,40.0,2.0,176.0,162.0,69.0,0.6333333333333333,0.438560760353021,Cardio,26.9,3.2,3.0,2.0,30.36,0.0,0.16264022395782188,0.33333333333333326,0.8116527301585119,0.8455887597175665,654.4827586206897,70029.6551724138,0.055172413793103454,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.21951219512195125,Male,40.0,1.68,166.0,128.0,59.0,0.7333333333333334,0.5492192803801765,Yoga,10.0,2.6,4.0,2.0,19.67,0.09618616117584927,0.1763131380273018,0.33333333333333326,0.42973192748319256,0.6602952713786464,695.0,74365.0,0.040625,-1,General fitness improvement recommended.
0.0,Male,73.0,1.89,172.0,153.0,56.0,0.4599999999999999,0.19891378139850646,Cardio,15.6,3.4,5.0,1.0,17.22,0.2405880235154646,0.1107921817770986,0.47619047619047605,0.7325950507353238,0.4326973336472786,500.8403361344538,58097.47899159665,0.03913894324853229,6,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.4146341463414634,Female,127.6,1.65,174.0,156.0,56.0,0.9333333333333333,0.5302104548540394,HIIT,20.4,3.4,5.0,1.0,15.36,0.8499454014970671,0.13430835363960733,0.5079365079365079,0.7505362276159175,0.18650930903242094,570.5263157894738,67322.10526315791,0.014024088434251774,-1,General fitness improvement recommended.
0.0,,40.0,1.68,178.0,147.0,71.0,1.0,0.35845213849287166,HIIT,17.3,3.5,4.0,1.0,24.89,0.09618616117584927,0.08199330399311508,0.33333333333333326,0.5697421530471085,0.9382355038870266,415.5,44458.5,0.04375,8,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.024390243902439046,Female,43.6,1.7,168.0,126.0,55.0,0.6133333333333333,0.2593346911065852,HIIT,23.9,1.5,4.0,3.0,19.35,0.11726079943107381,0.10456742033494126,0.4285714285714284,0.3758219333383721,0.2823418869075156,482.3943661971831,54510.56338028169,0.02422793642589482,-1,General fitness improvement recommended.
0.14634146341463422,Male,54.0,1.71,191.0,169.0,71.0,0.48666666666666664,0.2898845892735913,Cardio,29.0,2.7,2.0,2.0,15.39,0.1951974939832486,0.14205966193274208,0.5396825396825395,0.7205313872980357,0.4750017830397262,593.4959349593496,71219.51219512195,0.04065040650406505,6,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.07317073170731708,Female,87.8,1.88,195.0,133.0,74.0,0.9666666666666666,0.21588594704684316,HIIT,19.9,3.4,3.0,3.0,20.22,0.34214707439925746,0.049246786686351206,0.5555555555555554,0.20208562253759155,0.33571510615625544,318.46153846153845,38533.846153846156,0.019858653116056307,7,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.48780487804878053,Male,82.7,2.0,178.0,138.0,72.0,0.6399999999999999,0.6218601493550577,Yoga,25.8,3.6,4.0,1.0,24.74,0.24609412299647615,0.2235343061925292,0.3174603174603172,0.4404620065746174,0.3950888315997243,834.931506849315,88502.7397260274,0.029815639959583248,-1,General fitness improvement recommended.
0.3658536585365854,Male,84.0,1.7,194.0,156.0,73.0,0.0,0.1880515953835709,Cardio,20.5,2.5,3.0,3.0,13.38,0.43952857473824253,0.33323164545448186,0.5555555555555554,0.5142094440812617,0.22500263210626234,1160.0,140360.0,0.05952380952380952,-1,General fitness improvement recommended.
0.7317073170731709,Male,63.8,1.79,185.0,135.0,71.0,0.7933333333333332,0.6374745417515275,HIIT,29.7,1.5,4.0,1.0,25.54,0.22850416265532986,0.18978155226152374,0.4444444444444442,0.32399340614895,0.14778548701801755,734.9112426035504,83779.88165680475,0.013911817625345478,-1,General fitness improvement recommended.
0.6585365853658538,Male,94.6,1.69,178.0,147.0,56.0,0.9666666666666666,0.5444670739986421,Yoga,29.9,1.8,2.0,2.0,15.15,0.5330407824614767,0.13300587970510513,0.5714285714285712,0.5697421530471085,0.09240141599741736,566.6666666666666,69133.33333333333,0.009757684176288828,-1,General fitness improvement recommended.
0.07317073170731708,Female,40.0,1.58,165.0,134.0,69.0,0.36666666666666664,0.2179226069246436,Strength,29.2,1.7,3.0,1.0,12.47,0.13885179608050163,0.14232618019745172,0.1587301587301586,0.5346580459572676,0.382355038870266,594.2857142857142,57051.428571428565,0.04047619047619047,6,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
1.0,Female,71.1,1.73,184.0,125.0,66.0,0.38000000000000006,0.263408010862186,Cardio,25.2,2.6,2.0,3.0,34.41,0.3171265245902552,0.1597082552697075,0.5079365079365079,0.19517322625060385,0.3090802815266753,645.7943925233644,76203.738317757,0.03417590073215295,-1,General fitness improvement recommended.
0.024390243902439046,,116.6,1.72,187.0,126.0,70.0,0.4000000000000001,0.32315003394433134,Strength,23.8,2.6,3.0,2.0,16.61,0.6780716396691853,0.18076146326228537,0.49206349206349187,0.1809799300540742,0.13280740491810686,708.1818181818181,82857.27272727272,0.020271323873382194,-1,General fitness improvement recommended.
0.43902439024390244,Female,55.0,1.77,161.0,142.0,74.0,0.36000000000000004,0.8560760353021044,,19.8,3.2,2.0,2.0,21.97,0.17418206356007582,0.4492656782418259,0.015873015873015817,0.713297539985851,0.576070958497319,1503.8461538461538,130834.61538461538,0.055944055944055944,-1,General fitness improvement recommended.
0.09756097560975613,Female,48.6,1.72,177.0,156.0,70.0,0.5933333333333333,0.27494908350305497,Yoga,25.4,3.4,3.0,1.0,20.42,0.14818206191906358,0.11366469547824354,0.33333333333333326,0.7116825021873385,0.721551417729373,509.35251798561154,54500.71942446043,0.050330106285342104,8,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.5853658536585367,Male,57.3,1.73,194.0,153.0,65.0,0.98,0.5627970128988458,Strength,22.2,3.2,4.0,1.0,19.54,0.2108297127725796,0.13568956503853946,0.6825396825396823,0.47467015529757894,0.5472220490007946,574.6192893401015,74125.8883248731,0.028348437735314185,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.43902439024390244,Female,55.9,1.76,181.0,169.0,74.0,0.94,0.11608961303462323,Strength,18.2,1.5,5.0,1.0,12.32,0.18549224848441004,0.025525433063357854,0.33333333333333326,0.8455239265228025,0.1888299674178995,248.1675392670157,26553.926701570683,0.01404902171978758,-1,General fitness improvement recommended.
0.5609756097560976,Male,73.2,2.0,179.0,161.0,58.0,0.37333333333333335,0.3088934147997285,HIIT,17.6,1.8,2.0,1.0,18.61,0.19134250312606577,0.18309415691186037,0.5555555555555554,0.7579246133065691,0.16111663885904162,715.0943396226414,86526.41509433961,0.023198267862666253,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.14634146341463422,Female,91.8,1.82,171.0,140.0,52.0,1.0,0.5173116089613035,Strength,16.1,2.7,4.0,2.0,24.37,0.4083674165357856,0.12147602521672812,0.5238095238095237,0.5515135683917927,0.22067738728042394,532.5,63367.5,0.014705882352941178,8,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.5853658536585367,Female,47.7,1.72,183.0,150.0,57.0,0.9666666666666666,0.32518669382213167,Yoga,31.4,3.1,3.0,,14.27,0.14116881750766486,0.07710879903349871,0.6349206349206349,0.5539647945522872,0.6601657860618476,401.02564102564105,50529.23076923077,0.03332795785625974,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.902439024390244,Female,51.9,1.64,171.0,150.0,68.0,0.36666666666666664,0.8934147997284452,Strength,22.8,2.2,5.0,3.0,25.06,0.21431627528096392,0.4621089039865847,0.26984126984126977,0.7010383641819384,0.3809864614034083,1541.904761904762,158816.19047619047,0.0403706762088265,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.43902439024390244,Male,60.1,1.78,186.0,169.0,51.0,0.6399999999999999,0.5465037338764427,Cardio,35.0,2.0,3.0,1.0,16.06,0.20675513195935935,0.19787816489864649,0.7777777777777777,0.7813476496627745,0.2684349990346071,758.9041095890411,102452.05479452055,0.022793061791990518,-1,General fitness improvement recommended.
0.0,Female,40.0,1.56,196.0,149.0,56.0,0.1933333333333333,0.49151391717583165,Strength,27.6,1.9,2.0,1.0,12.98,0.14838391876018342,0.3804759272605146,0.8571428571428572,0.40191248444052996,0.4441195349832394,1300.0,182000.0,0.060126582278481014,2,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.12195121951219517,Female,64.7,2.0,184.0,169.0,55.0,0.6399999999999999,0.3781398506449423,Strength,32.4,2.5,5.0,2.0,20.45,0.142354211663067,0.14055633570150305,0.6825396825396823,0.8065996194707421,0.3346713204646552,589.0410958904109,75986.30136986301,0.026465668734517583,-1,General fitness improvement recommended.
0.14634146341463422,Male,73.0,1.61,188.0,131.0,60.0,0.040000000000000036,0.38085539714867617,Yoga,27.4,3.6,2.0,2.0,12.36,0.4187056642761183,0.4624302936587345,0.6666666666666665,0.2398179967420162,0.4665408931612366,1542.8571428571427,197485.71428571426,0.08806262230919765,2,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.7317073170731709,Female,79.1,1.63,168.0,135.0,53.0,0.4333333333333333,0.6782077393075356,Yoga,35.0,3.3,4.0,1.0,27.86,0.45579947242235647,0.3238414776421027,0.46031746031746024,0.5127973266247019,0.37271165673379036,1132.1739130434783,130200.0,0.036277689221129006,9,High-intensity interval training with strength conditioning and proper recovery.
0.7073170731707319,Female,82.2,1.72,174.0,126.0,70.0,0.4333333333333333,0.6164290563475898,Yoga,25.0,3.7,2.0,3.0,12.4,0.4100098532779472,0.2971381879256495,0.2857142857142856,0.3096958814070405,0.4133875655061031,1053.0434782608697,109516.52173913045,0.0391410134348884,9,High-intensity interval training with strength conditioning and proper recovery.
0.3658536585365854,Female,60.7,1.57,179.0,135.0,69.0,0.49333333333333335,0.4487440597420231,HIIT,26.0,2.9,3.0,1.0,15.19,0.33717189730308944,0.2041263039292404,0.38095238095238093,0.3865350925898168,0.44752828394499333,777.4193548387096,85516.12903225806,0.038528989743317206,-1,General fitness improvement recommended.
0.26829268292682934,,48.9,1.7,194.0,145.0,55.0,0.4133333333333334,0.12491513917175834,Cardio,33.9,2.2,5.0,2.0,28.96,0.15953850262731134,0.08851349696685581,0.841269841269841,0.369232051874425,0.4131109791637405,434.82142857142856,60440.17857142857,0.040169442009932804,3,"Beginner-friendly workouts focusing on light cardio, mobility, and building consistency."
0.7804878048780488,Female,76.4,1.54,172.0,133.0,71.0,0.5333333333333334,0.6843177189409368,Strength,25.2,2.1,3.0,1.0,33.64,0.5121187279744877,0.28209360415894097,0.23809523809523792,0.4352841195711974,0.1968998633687464,1008.4615384615385,101854.61538461539,0.021143777688280303,-1,General fitness improvement recommended.
0.7560975609756098,Female,95.6,1.67,164.0,134.0,74.0,0.8066666666666666,0.11065852002715548,Cardio,26.0,1.8,3.0,2.0,14.67,0.5597055897224683,0.03374157833319851,0.06349206349206327,0.5473195802171911,0.08994279053625182,272.51461988304095,24526.315789473687,0.011010790574763268,4,"Beginner-friendly workouts focusing on light cardio, mobility, and building consistency."
0.17073170731707316,Female,85.1,1.98,185.0,148.0,58.0,0.5266666666666666,0.3272233536999321,Yoga,22.5,3.5,4.0,1.0,14.37,0.2698844205556205,0.1471320769228558,0.6507936507936507,0.5036656337389465,0.36540790627052544,608.5271317829457,77282.9457364341,0.031882236128949984,3,"Beginner-friendly workouts focusing on light cardio, mobility, and building consistency."
0.39024390243902446,Female,72.9,1.71,164.0,122.0,73.0,0.8533333333333333,0.08757637474541752,HIIT,27.8,1.5,2.0,2.0,20.67,0.3442032145811483,0.023679224375468204,0.0793650793650793,0.3602312381675703,0.11153170303333945,242.69662921348313,22085.393258426964,0.01155962454339483,4,"Beginner-friendly workouts focusing on light cardio, mobility, and building consistency."
0.2926829268292683,Female,42.2,1.63,177.0,134.0,74.0,1.0,0.2593346911065852,Yoga,26.4,3.7,3.0,2.0,28.27,0.1356266119707193,0.0573587856228266,0.26984126984126977,0.3938789531689617,0.9404309243649759,342.5,35277.5,0.04383886255924171,8,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.7560975609756098,Male,40.0,1.76,193.0,124.0,72.0,0.5333333333333334,0.606245756958588,Cardio,11.2,2.2,4.0,2.0,16.86,0.06715944673099489,0.25224144807271154,0.5555555555555554,0.10092485734749945,0.5367662791526996,920.0,111320.0,0.04230769230769231,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.09756097560975613,Male,64.6,2.0,196.0,137.0,73.0,0.23333333333333334,0.2722335369993211,HIIT,21.4,2.5,3.0,3.0,22.43,0.1417778788223258,0.22127460789732875,0.5873015873015872,0.24536917782758194,0.3354101973974024,828.2352941176471,101872.94117647059,0.04552904753232563,3,"Beginner-friendly workouts focusing on light cardio, mobility, and building consistency."
0.7073170731707319,Male,66.5,1.79,193.0,155.0,51.0,0.12666666666666665,0.9185336048879835,,24.0,2.8,5.0,1.0,16.95,0.24793050602789796,0.7516809985936287,0.8888888888888888,0.5116144648519354,0.3774788944402945,2400.0,340800.0,0.06102212051868803,9,High-intensity interval training with strength conditioning and proper recovery.
0.878048780487805,Male,55.2,1.8,168.0,137.0,55.0,1.0,0.7936184657162253,HIIT,27.0,3.1,4.0,2.0,23.47,0.162227021838253,0.19014896341335424,0.4285714285714284,0.5432363029105529,0.5510884811499108,736.0,83168.0,0.028079710144927536,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.7560975609756098,Female,105.3,1.83,165.0,150.0,70.0,0.6866666666666668,0.26883910386965376,Strength,31.4,3.7,3.0,1.0,39.35,0.49433590285124746,0.09595154103370696,0.1428571428571428,0.782597343703836,0.2914093112129391,456.8627450980392,43401.96078431373,0.02296581817278985,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.0,Male,74.1,1.76,170.0,135.0,62.0,0.49333333333333335,0.6184657162253904,Cardio,13.7,2.5,3.0,2.0,13.25,0.3209423737619042,0.2721624240416147,0.3492063492063491,0.48862519839770213,0.2741213031041446,979.0322580645161,105735.48387096774,0.027208219058813286,2,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.6829268292682928,Female,40.0,1.75,170.0,142.0,63.0,0.3066666666666666,0.41819416157501693,Cardio,22.3,2.4,4.0,2.0,12.41,0.07057136825401983,0.2648258624228304,0.33333333333333326,0.5939082457864107,0.5985307752656729,957.2916666666667,102430.20833333334,0.0625,-1,General fitness improvement recommended.
0.0,Male,91.1,1.76,197.0,162.0,59.0,0.6799999999999999,0.7189409368635438,Cardio,28.8,3.4,3.0,1.0,14.34,0.4474617215485745,0.24416018934273223,0.8253968253968251,0.5607734796031623,0.31838708927356973,896.0526315789474,123655.26315789475,0.024553700387081868,2,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.07317073170731708,Female,49.2,1.64,177.0,164.0,53.0,0.05333333333333329,0.5505770536320433,HIIT,23.3,2.9,3.0,1.0,23.08,0.19117382034340985,0.5899333342823345,0.603174603174603,0.827247429103112,0.585474865518215,1920.689655172414,238165.51724137933,0.1016260162601626,-1,General fitness improvement recommended.
0.7317073170731709,Female,40.0,1.77,180.0,127.0,54.0,0.6533333333333333,0.7854718262050238,HIIT,27.2,2.4,5.0,3.0,18.51,0.06380519087192837,0.27467792167171545,0.6349206349206349,0.26218308853786154,0.5985307752656729,986.4864864864865,124297.2972972973,0.04054054054054054,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.7317073170731709,Female,60.0,1.92,165.0,140.0,72.0,1.0,0.9830278343516632,HIIT,11.1,1.5,2.0,2.0,32.68,0.14468355689439588,0.23722451564150823,0.11111111111111094,0.6276352826122307,0.16617930247485915,875.5,81421.5,0.0125,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.8048780487804879,Female,46.2,1.73,192.0,169.0,62.0,0.7,0.7372708757637474,Cardio,32.8,1.7,,3.0,14.87,0.12533010326705796,0.2441859714514064,0.6984126984126982,0.7087482364648681,0.31190073269810803,896.1290322580645,116496.7741935484,0.023739701159055996,-1,General fitness improvement recommended.
0.43902439024390244,Male,68.2,1.91,188.0,131.0,69.0,1.0,0.5831636116768499,Strength,33.1,1.5,3.0,3.0,,0.20044079247245322,0.13784279427096088,0.5238095238095237,0.2398179967420162,0.12904815378524168,581.0,69139.0,0.01099706744868035,7,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.6341463414634148,Male,56.1,1.68,191.0,152.0,69.0,0.8666666666666667,0.6245756958587916,Strength,15.4,2.6,4.0,2.0,17.28,0.2276906784084557,0.17106377338218706,0.5714285714285712,0.49295621381010246,0.4298619552209756,679.4444444444445,82892.22222222222,0.025747672806496338,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.8048780487804879,Male,65.8,1.62,191.0,169.0,74.0,0.5733333333333335,0.5227427019687712,HIIT,28.2,3.5,2.0,,21.21,0.34746870672698354,0.20802437339920818,0.49206349206349187,0.7205313872980357,0.5144259294948156,788.970588235294,92309.5588235294,0.03911138923654568,-1,General fitness improvement recommended.
0.6585365853658538,Male,59.5,1.61,194.0,121.0,55.0,0.5333333333333334,0.2973523421588595,Cardio,24.5,2.0,4.0,3.0,21.71,0.2986409545811886,0.13413074355762974,0.841269841269841,0.05291774160496243,0.2725803251904856,570.0,79230.0,0.025856496444731737,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.9756097560975612,Male,73.5,1.93,175.0,169.0,61.0,0.6333333333333333,0.48608282416836385,HIIT,14.0,2.7,2.0,2.0,14.74,0.22435653907173736,0.17893135561507456,0.4444444444444442,0.927376183637993,0.31113679335224576,702.7586206896552,80114.4827586207,0.02533427163969036,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.07317073170731708,Male,54.7,1.56,191.0,157.0,55.0,0.4199999999999999,0.2572980312287848,\tCardio,25.2,1.5,4.0,2.0,,0.28763593649350166,0.14544906391444795,0.7936507936507935,0.559890088365377,0.19610177316944402,603.5398230088496,82081.41592920355,0.024267525197780332,3,"Beginner-friendly workouts focusing on light cardio, mobility, and building consistency."
0.0,Female,52.1,1.73,183.0,135.0,74.0,0.5999999999999999,0.5689069925322472,Cardio,23.9,3.1,3.0,1.0,12.32,0.1707758416528758,0.21680823671818697,0.3650793650793649,0.3443849578300342,0.5923661806440326,815.0,88835.0,0.04250068549492734,-1,General fitness improvement recommended.
1.0,Female,60.6,1.92,180.0,168.0,55.0,0.6399999999999999,0.5044127630685675,,24.6,2.0,3.0,3.0,30.51,0.1484357238263045,0.18354770759936062,0.6190476190476188,0.8445821681404779,0.2650432648999156,716.4383561643835,89554.79452054795,0.02260500022605,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.04878048780487804,Female,104.3,1.79,197.0,158.0,72.0,0.5333333333333334,0.4276985743380855,Strength,23.4,3.2,2.0,3.0,16.4,0.5198993132438514,0.18397086502333454,0.6190476190476188,0.5088572560902387,0.2363527712129929,717.6923076923076,89711.53846153845,0.02360056051331219,-1,General fitness improvement recommended.
0.8292682926829269,Male,47.8,1.79,168.0,144.0,68.0,0.3,0.27970128988458925,Cardio,27.3,2.4,5.0,3.0,17.21,0.11338509081788922,0.19576144200384535,0.2222222222222221,0.6497727199110312,0.47758607158001787,752.6315789473684,75263.15789473684,0.05285179475886369,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.0,Female,51.1,1.83,180.0,130.0,57.0,0.36666666666666664,0.4317718940936864,Strength,17.0,3.0,3.0,2.0,16.85,0.12123142116268143,0.24356392692466464,0.5873015873015872,0.3047976553380529,0.5825759543519499,894.2857142857142,109997.14285714286,0.055912776069331836,2,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.39024390243902446,Male,62.5,1.87,185.0,167.0,73.0,0.3066666666666666,0.7128309572301426,Cardio,29.6,2.3,4.0,1.0,31.91,0.18149812048894648,0.41738552242147764,0.41269841269841256,0.7662635048320179,0.3119435133014764,1409.375,157850.0,0.03833333333333334,6,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
1.0,Female,57.4,1.56,190.0,156.0,72.0,0.4333333333333333,0.34623217922606925,Cardio,18.5,2.7,3.0,2.0,25.59,0.3132128377098253,0.1803479757591835,0.5079365079365079,0.5574945602233989,0.4384165414397071,706.9565217391305,83420.86956521739,0.0409028935009847,9,High-intensity interval training with strength conditioning and proper recovery.
0.4634146341463415,Male,108.7,1.55,163.0,122.0,68.0,0.4599999999999999,0.5437881873727088,Strength,26.9,1.6,4.0,2.0,26.23,0.8125033638253132,0.2548503759995753,0.1428571428571428,0.3719003474365139,0.03918422537044741,927.7310924369748,88134.45378151261,0.012369253129034504,-1,General fitness improvement recommended.
0.5609756097560976,Female,40.0,1.6,164.0,143.0,73.0,0.6799999999999999,0.2878479293957909,Yoga,23.5,3.4,5.0,2.0,15.53,0.12967488916676134,0.10318218677303875,0.0793650793650793,0.6876358367544069,0.9073532558305398,478.2894736842105,43524.34210526316,0.05592105263157894,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.853658536585366,Female,65.2,1.72,196.0,152.0,50.0,0.9133333333333333,0.5227427019687712,Cardio,24.8,3.7,,1.0,22.39,0.27753745884041675,0.13541200559285826,0.9523809523809521,0.4410483110937671,0.5583649066277884,573.7967914438502,83774.33155080213,0.03034677339982284,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
0.12195121951219517,Male,90.0,1.58,172.0,164.0,60.0,0.1866666666666667,0.2572980312287848,Strength,25.0,3.2,4.0,1.0,12.32,0.6005829615517095,0.23683946609199022,0.41269841269841256,0.8961160628755933,0.29657101649113626,874.3589743589744,97928.20512820513,0.04558404558404558,6,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.7317073170731709,Female,84.1,1.69,187.0,136.0,56.0,0.7866666666666666,0.3088934147997285,Strength,22.2,2.3,3.0,3.0,16.11,0.4482889204428891,0.09403738195693193,0.714285714285714,0.31771116042902015,0.19518878638047685,451.1904761904762,59105.95238095238,0.01627880640960308,10,Balanced cardio and strength training routine for steady and sustainable fitness improvement.
0.6097560975609757,Female,57.8,1.57,190.0,142.0,56.0,0.5933333333333333,0.2681602172437203,Strength,21.3,1.6,4.0,1.0,20.73,0.3100492515462738,0.11123693176775881,0.7619047619047619,0.3690933175278155,0.19930558931745737,502.158273381295,67289.20863309353,0.0199148639565856,-1,General fitness improvement recommended.
0.902439024390244,Female,100.0,1.63,183.0,155.0,74.0,1.0,0.6469789545145961,Cardio,10.5,2.4,3.0,2.0,12.32,0.6371439922987581,0.15370337459155758,0.3650793650793649,0.6238247401263717,0.15382640325226446,628.0,68452.0,0.012,5,Endurance-focused training with longer cardio sessions and attention to pacing and recovery.
